"","b_Fbat107PT24.CEL","b_Fbat107PT30.CEL","b_Fbat107PT48.CEL","b_Fbat107PT52.CEL","knh_102_Fbat289PT24.CEL","knh_103_Fbat289PT48.CEL","knh_490_BS0001_Fbat1070_PT24_1.Rep.CEL","knh_491_BS0001_Fbat1070_PT30_1.Rep.CEL","knh_492_BS0001_Fbat1070_PT48_1.Rep.CEL","knh_494_BS0001_Fbat1077_PT24_2.Rep.CEL","knh_495_BS0001_Fbat1077_PT30_2.Rep.CEL","knh_496_BS0001_Fbat1077_PT48_2.Rep.CEL","knh_498_BS0001_Fbat1091_PT24_3.Rep.CEL","knh_499_BS0001_Fbat1091_PT30_3.Rep.CEL","knh_500_BS0001_Fbat1091_PT48_3.Rep.CEL","knh_502_BS3416_E_Fbat1071_PT24_1.Rep.CEL","knh_503_BS3416_E_Fbat1071_PT30_1.Rep.CEL","knh_504_BS3416_E_Fbat1071_PT48_1.Rep.CEL","knh_506_BS3416_E_Fbat1078_PT24_2.Rep.CEL","knh_507_BS3416_E_Fbat1078_PT30_2.Rep.CEL","knh_508_BS3416_E_Fbat1078_PT48_2.Rep.CEL","knh_510_BS3416_E_Fbat1092_PT24_3.Rep.CEL","knh_512_BS3416_E_Fbat1092_PT48_3.Rep.CEL","knh_532_BS3416_E_Fbat1092_PT30_3.Rep_wh.CEL","knh_655_BS5009_Fbat1374_PT24_1.Repl._No.2_repeated RNA.CEL","knh_657_BS5009_Fbat1379_PT24_2.Repl._No.6_repeated RNA.CEL","knh_659_BS5009_Fbat1383_PT24_3.Repl._No.10_repeated RNA.CEL","knh_660_BS5009_Fbat1374_PT30_1.Repl._No.3_rep_cDNA_new Yeast.CEL","knh_661_BS5009_Fbat1374_PT48_1.Repl._No.4_rep_cDNA_new Yeast.CEL","knh_662_BS5009_Fbat1379_PT30_2.Repl._No.7_rep_cDNA_new Yeast.CEL","knh_663_BS5009_Fbat1379_PT48_2.Repl._No.8_rep_cDNA_new Yeast.CEL","knh_664_BS5009_Fbat1383_PT30_3.Repl._No.11_rep_cDNA_new Yeas.CEL","knh_665_BS5009_Fbat1383_PT48_3.Repl._No.12_rep_cDNA_new Yeas.CEL","knh_679_BS5254_Fbat1442_PT24_1.Repl._No.38.CEL","knh_680_BS5254_Fbat1442_PT30_1.Repl._No.39.CEL","knh_681_BS5254_Fbat1442_PT48_1.Repl._No.40.CEL","knh_683_BS5254_Fbat1443_PT24_2.Repl._No.42.CEL","knh_684_BS5254_Fbat1443_PT30_2.Repl._No.43.CEL","knh_685_BS5254_Fbat1443_PT48_2.Repl._No.44.CEL","knh_687_BS5254_Fbat1444_PT24_3.Repl._No.46.CEL","knh_688_BS5254_Fbat1444_PT30_3.Repl._No.47.CEL","knh_689_BS5254_Fbat1444_PT48_3.Repl._No.48.CEL","knhb_039_Fbat152PT24.CEL","knhb_040_Fbat152PT48.CEL","knhb_041_Fbat152PT52.CEL","knhb_046_Fbat202PT24.CEL","knhb_047_Fbat202PT48.CEL","knhb_049_Fbat203PT24.CEL","knhb_050_Fbat203PT48.CEL","knhb_090_Fbat284PT24.CEL","knhb_091_Fbat284PT48.CEL","knhb_098_Fbat287PT24.CEL","knhb_099_Fbat287PT48.CEL","knhb_169_Fbat395PT24.CEL","knhb_170_Fbat395PT48.CEL","knhb_174_Fbat396PT24.CEL","knhb_175_Fbat396PT48.CEL","knhb_180_Fbat397PT24.CEL","knhb_181_Fbat397PT48.CEL","knhb_186_Fbat398PT24.CEL","knhb_187_Fbat398PT48.CEL","knhb_237_Fbat394PT24.CEL","knhb_238_Fbat394PT48.CEL","knhb_247_Fbat525PT24.CEL","knhb_248_Fbat525PT48.CEL","knhb_251_Fbat526PT24.CEL","knhb_252_Fbat526PT48.CEL","knhb_255_Fbat527PT24.CEL","knhb_256_Fbat527PT48.CEL","knhb_259_Fbat528PT24.CEL","knhb_260_Fbat528PT48.CEL"
"NADB_at",6.77490332839752,7.41180302546106,9.79371133703748,9.86082173877223,7.47041795646458,8.57108623382338,7.84900565342365,10.7426253401483,8.21678626583462,7.74256512733368,8.61301965470502,8.0449022581041,7.48656938999299,8.61634790880041,8.45402204557266,7.18583411122864,6.98535935360271,8.08432506544181,7.745809543035,7.36634530186952,7.98975959698547,7.31100276324212,7.20389907124078,7.28599724839257,7.41237864171627,7.37697479296861,7.10013110861492,7.8553381792478,9.44263725580617,7.53616789734589,7.61871592706787,7.39630754420451,9.43538090933236,7.15580801184336,11.1156616872628,7.79088947538471,7.3264092028826,11.4944740114364,7.50180891298541,7.86084360681465,11.475282581841,7.9341524860149,7.05564855118919,8.9778221083295,8.77188747427289,10.6028172929572,9.40162563708604,7.4853639350593,8.52609857290383,9.23702880208021,9.14271666404784,9.8417199447062,9.05536571660828,10.1444310272102,8.00327562186661,8.42645315797892,7.7146501308518,7.70809223989355,8.42351610715153,9.36943142813293,10.2691949390209,6.8648331237506,7.9030193261376,7.7803041775417,8.18671911330467,10.6510015098489,7.81773356744578,7.42072895749073,7.97996828733149,7.10653614926598,8.68701898115174
"YHDX_r_at",9.89665830119424,10.1184623125315,9.04665010281603,8.3380070518122,12.1715525454596,10.9218217058571,9.56003950825757,11.6266205872454,10.9530324084413,11.7890674589191,11.5990134635692,11.2843648832014,11.5247361896644,11.5352247241505,11.5816609944207,11.955806476709,11.894927810848,11.2894362406735,12.021464413967,12.592756006369,10.8603456394802,11.9672732962111,10.2865201647354,12.6816709014914,10.4870145512431,9.5585879633598,11.4300096526332,11.8766728070129,11.5002114237814,11.9848210285539,11.307257372168,11.294679164416,11.5950751805051,9.81531517222759,10.5887719325488,10.3128440846538,10.5525146619027,11.940404701567,9.66207425401523,10.2637813555959,11.9719092950094,9.79107903288545,11.9001157732896,11.2527680483983,11.3539988269446,11.8455938939933,10.5871644736643,11.9322159700192,10.4719227779711,9.38798912278968,8.60443291532775,11.1794361585783,9.47890418934907,11.9150078137068,9.59879131277638,12.2558974398974,9.48376501252507,12.1511111960065,11.6140465765724,12.1561331926811,10.173462981477,11.9805326840595,9.43426497424316,11.4061622694268,8.60961817393058,10.3782970040956,10.0304768558539,9.74518550858732,8.7385015981332,10.0225646074723,8.12168469388496
"ACOL_at",12.089347830928,10.6384147666745,10.1030916528466,10.0769816136425,11.4217372298207,8.5754172318306,9.52638003980982,11.1161956545954,10.3653187242754,10.3700604184521,10.0538687043674,9.30312289109632,11.2287462020825,11.3062381026188,10.308465147317,12.2237374425331,10.0810791938459,11.1375805166947,11.9528297717078,10.0183402447633,11.3233620428786,12.1370426963846,10.8956798130059,8.44617062425814,10.3257887255559,10.5600649419583,11.1727817593746,9.73725579971449,10.6782565159307,10.4244291154464,9.4526067131445,10.2706641554259,10.7756537439286,9.88160245430283,10.8104476782371,10.5222805919349,10.1048767883657,11.0433295130276,10.6591188376492,9.58890746270239,10.6285977802316,11.4290580438628,11.7964860273475,10.6074149881543,10.876681804684,10.7175588955045,8.1081442345194,10.5532662290492,8.72802108621146,9.56124165229519,8.1802708070335,11.0388291397781,8.3106978877488,11.896161171312,7.82744263176786,11.792348642792,8.66069798311569,11.0858140662089,9.97537211883376,11.3317906002381,9.87276123028239,12.006223163696,8.37552695800283,9.8832788751247,8.35262707231999,9.53322211577204,8.58119112355815,9.84737807063199,8.83094691226687,10.9806335665867,8.547113224296
"YXLH_at",8.736594385576,8.68186474134352,9.39993310600461,8.50498826769313,9.63725185755879,12.1026768713212,7.30854834472401,9.72131354614151,9.84515000673017,9.7287870371545,10.2918042868259,11.1397840065797,9.34261214222092,9.84940488024518,10.5076692167737,9.41737852731236,9.50789033452189,9.46285629881404,9.65603182937773,10.2307434352395,9.78026378451051,8.64215419036264,9.10478726869064,9.1990660503242,8.04384858016177,8.1296776885819,8.47892001215945,9.01075191606641,9.42559409054429,9.14346504201708,9.13713324646788,8.93087274191954,9.36874627886437,8.18749795577277,7.95730265375253,8.46068654767322,7.82912829752888,8.61472848360822,8.45814269082565,7.99910637292928,8.70670873490989,8.56228294757314,9.74764721400776,11.3589751879021,11.695233749349,10.0279937122886,11.431288287913,9.08024896212046,10.846520494493,9.8569258042231,12.1696003712419,10.1478692144905,11.7448302572029,9.62862235303072,9.0248560609135,9.0523059841928,9.50060450856123,8.99415169219434,10.6181298097838,9.54261960228052,9.60460134220364,9.53915633852458,11.2404038344134,8.16613685709917,11.2032156872691,8.65805611205507,10.7693743564349,9.66299657845604,11.0271352134606,9.99536042157962,12.0661701754708
"YPUF_at",8.67845331232255,8.83566559504269,8.67105395204989,9.23719258236051,9.28433481481821,8.89659849011119,11.6355535691364,9.1081351292897,10.7154946646272,10.8359396844547,10.9619677321999,11.0415386640451,10.6354989334142,9.7053005172763,10.8107930373708,8.6403524269852,8.71190162096725,9.65804736224863,10.3401723661215,9.57091520427195,10.6929030301488,10.5408443720342,11.3047123659132,10.5619765405769,8.1799595490548,8.28586613980213,7.77211250307162,7.86704372773805,7.71429048009465,7.9419808224059,7.92467600567318,7.95113776733628,8.04860732013117,7.66143538799382,7.80394959377554,7.8927059259003,7.96629193916941,7.99990225638185,7.7689577844886,7.77719250636405,7.98043960579368,7.60937711513995,9.74373828690617,10.0182320909116,9.5554471400933,9.50890713069109,9.99101062487927,10.0204282536866,10.3711241270045,10.2846994326831,10.2376987635139,9.60762396892559,10.1588231036194,9.1431660543539,10.622665992108,8.24851134191225,9.76458304631436,8.85580406809214,9.04028352973631,8.77378026964444,8.41732299238185,9.56659773143221,10.7889581174647,10.8219248735302,9.87036872834078,9.4393789106798,10.1103960637299,8.17177443644371,9.81559889781836,8.52541702538224,9.86677482803503
"MTLD_at",9.15550495314131,9.61224625206734,9.56006899789663,9.31478289784626,7.98594654957738,8.28098259595425,8.16615189584327,9.06389269948579,8.47737319569456,8.13091014229207,8.19422860679579,8.2474522258219,8.36940825042452,8.31961909169939,8.22371634112204,11.6584536911032,10.8070116568391,9.91723492067248,10.5586101260283,10.1438503987894,9.47708171653157,10.31079826207,9.17227473110426,9.27462214534583,10.0303903413618,10.6960724325609,10.4235880895647,10.4757984952367,11.0396326893176,11.4539884004574,10.7923409338338,11.2742928652698,10.3326056563166,9.95196716637171,9.12422376975429,9.95813685310659,10.3130367827021,10.3787021354589,9.35752713664647,9.55015611521415,9.77934645884153,9.4638348789877,8.33725132320021,8.89944067105017,8.78028231946045,8.67349014679991,8.38133996791932,8.06991462781849,8.51390905744144,8.41389323065119,8.46495308707491,8.14797409065573,8.41776105549162,8.23350085063029,8.05800166670815,8.58888311073629,7.82981095098511,8.4122226699217,8.03884498185137,8.23066456075502,7.55294862369605,8.05825067910839,7.93194423727392,8.66556195908999,8.23975168770925,8.07502025224345,8.00156147174851,11.3522984950573,8.05504184204522,11.6849987111357,8.39417969750026
"ACOC_at",11.7760053186307,10.2484858557591,9.65446499203443,9.5196128691626,11.1613491894631,8.570089846947,9.42697394163468,11.0425365776636,10.1704072591153,10.3855712148585,9.99547061456906,9.30911301402484,11.1749845719071,11.3007791953871,10.2510046373044,12.1135427603832,9.97207995938215,10.6731669970618,11.9255122758742,9.84296811087164,11.0354885828696,11.7771302544141,10.3261009023004,8.65100401351924,10.6880278880451,10.6391607198997,11.1062116341525,9.43573797246791,10.4490508783831,10.013626584976,8.96282565635053,9.26563644952625,10.3464704643641,9.61108502308788,10.4079401126991,11.3215531140705,9.87921272606899,10.9215529477734,10.4243269642161,9.39056183892224,9.47714710946816,11.259584369723,11.5647045763214,10.2111224074654,10.6438654218945,10.420940943637,8.0189603413317,10.2108180639702,8.69392333884282,9.31828882817876,8.05188145561324,10.8188400310753,8.31053704292907,11.6740721700116,7.49644308750868,11.7238974860226,9.03436613534216,11.1093436046126,9.81666968472336,11.2801865999343,9.59520686724794,11.6983151978683,8.17947278754765,9.80689940271035,8.30592222966889,9.53853975951407,8.25434555566115,9.75916060789346,8.58931903023416,10.9181585231342,8.58771382845356
"ACOA_at",12.3241203205109,10.3584820632149,9.47566404453479,9.89036215748413,11.2032049452099,8.31728771132119,10.054200913937,11.1556892974568,10.6034438025029,10.583846190595,9.81021183993749,9.70135172651526,11.3714750613237,11.5047911325488,10.5792058313076,12.3294999252607,10.3749260235188,11.3424185521648,12.0278018601779,10.2096134607038,11.6702600527818,12.3500952411014,10.5014419723215,8.82584913716569,10.703787868899,10.8691688422187,11.5217554531893,9.91567093686019,10.5813500689915,10.2683183844615,8.96475142959765,10.6277241389581,10.8609450689446,9.87944309685819,10.8960817994765,11.5880816185813,10.1669511764973,11.0658314352124,10.5981622196781,9.57567446432898,10.1580306424151,11.436954358706,11.4122065870486,10.608938357041,10.4348538489734,10.4686905362426,8.77863352304748,10.4713227471075,8.86971621250698,9.56940405698797,7.97714979603887,11.1118918841993,8.49104918369542,11.9976529931623,7.83367760290955,11.8416693452417,8.65740645894639,11.356002011471,10.1909544474967,11.528096033485,9.98617370567791,11.5588623642957,8.97367267788353,9.85368332487895,8.78827744137547,9.7985490494,8.76156537120641,10.0745536095722,9.13966795180864,11.2514367532449,8.92795222257014
"YORT_i_at",4.23846859948034,5.6413189993653,5.59055149172267,5.8300790465943,6.39633420891894,5.52784359205199,8.29702439094766,4.15751965307236,7.49049852737088,5.97004268502202,6.38045017561123,6.27192316185759,6.84977873410014,5.19389142747895,6.6593521095037,4.02833150435438,4.69624520141411,5.3300196187453,6.43531007262774,5.90789770406962,7.09980794797644,7.45891150317961,6.85848678035904,7.77207874105639,6.49917198307826,6.43281877423237,4.62342660824008,6.44456462142758,5.76646030298099,5.43159478312741,6.80160776168534,5.60018281703006,5.73532342689721,7.67515770663039,8.39919353396698,7.87985500687021,7.77121898741011,7.03558487484175,7.62252528877503,7.16762419745097,7.21678916390263,6.61359975339175,5.48068168377723,5.16487230230699,4.99799674171789,5.46274824396964,6.31121014829527,6.83314159889509,6.72702263420446,5.22036765149113,7.88169682714693,5.59534916444379,5.91569400447815,5.69476530087922,6.92912778883313,4.70846080865556,8.33476726177363,4.22678121170635,6.16777450188171,4.86892466192279,6.25268957047006,4.62716647010799,6.06797265204926,6.97378182689898,5.73401693513294,7.27446032152584,6.1308080672723,4.89607687341393,6.08656085968571,4.96732028366409,6.51533043080315
"YRPE_at",9.10466827117608,9.25918420526424,9.4055442475501,9.26900378912848,6.67047299379237,8.54121314203333,7.23101319108039,9.05115869288854,8.88058009479681,6.93308644168448,7.53836757722277,8.01492798519241,6.51307514959461,8.560040498059,8.1144106977215,5.76495091360512,6.0992417616466,6.35594154202804,6.35005417715396,6.27509092724259,6.31396717300064,6.55069526939897,6.70354385104158,6.66569156850584,6.59214125498895,6.561130528514,6.20815428589176,6.36219833647326,9.38386686179316,6.35156909713827,8.67000485735161,6.13092219603594,9.04468460129529,6.65479723786752,6.93697126149367,8.45168864236435,6.91447341033597,6.71876580362509,9.16209240056791,6.56658796484459,6.51081761022418,9.30881155416622,8.04585974330494,8.09093043988381,9.04908382227195,8.18848387647967,8.87854703197541,8.00272327439077,7.87248837747001,6.57223214643504,7.92035448326913,8.0230206513278,8.11379242132174,6.41579060072481,7.10152991704232,5.83833598921425,6.9802658747197,6.39287924695919,6.59491176278313,6.2278104784303,6.77952404787374,8.50485458809218,7.59383153718776,6.6564430293902,7.10643268118981,6.91198297031035,7.44450328548279,8.55617772827603,6.84707066043994,7.11361714159219,6.92560103573891
"YPUD_at",8.81565875998326,9.11530965269223,8.76531665998573,9.26305831596712,9.20852289736007,8.85417621678491,11.0840596886646,9.42715389023102,10.5615448786833,10.5023533655876,10.8354879090862,10.8102731155225,10.3314140584455,9.56857838061121,10.7119082345991,9.27240248099533,9.24704919259512,10.6742776100428,10.537867407612,9.96597038113837,11.4957535905076,11.0977280090323,12.0107124086535,10.6601459222221,8.82549368718347,8.85752830393469,8.72406206839396,8.56319536695539,8.67328328938306,8.45995138372545,8.50236056998689,7.99222539503803,8.78958489780476,8.08993449200931,8.19178686236011,8.39594526061227,8.13074461286758,8.34792014919159,8.41388268339431,8.15694412845545,7.93987504363751,8.2067052008486,9.38842936057052,9.48225686522149,9.27584081084568,10.711376936568,9.92982151112402,9.95955004589565,9.9903098495634,9.65936011866921,10.3683063731568,9.19438072999582,10.1323805194024,9.30589872285447,11.1104813553472,8.34640182818986,9.62183315195959,9.16857413953761,9.49325150965634,9.27107152395092,8.83123321976418,9.63477722517881,10.1278744261185,11.0436965384093,9.85556692005599,8.05975223616321,10.2126688940494,7.37980893611391,7.89017874628801,7.48451990105444,7.71041829382727
"DEGQ_r_at",6.53894541032579,7.28843079486282,6.34804935561092,6.23594732119622,8.8716241969824,7.88367555303787,7.97177999244193,9.25065438120291,7.83091199735079,8.21944860326474,8.83316640310188,9.13284131680849,7.65954247299293,8.27887098354503,7.89630015781132,9.53006098085832,9.61717805436812,8.26190914316205,9.03518948917516,10.0944907742217,6.82362212811492,8.6770316897604,6.15243339416132,8.43419420565371,6.28727397257419,6.28746530391956,6.93392370730895,6.83059699076949,7.41175307357257,6.76683393700779,7.25934797986189,6.17632958788267,7.83526947744579,7.336235345527,7.78758045860194,7.82272852770655,7.3817103761394,8.49670883100917,7.12293458648734,7.83706086632369,7.86772042961603,7.47670498151563,9.00351293518797,8.83287331736106,9.09966380472256,8.92079730348531,7.48625627598655,8.61760981156806,7.09194790442696,6.84992620558762,7.27544017852603,8.00948398502043,6.88405489851521,8.66901485060355,7.50409249556108,8.5218013820198,6.86209673647091,9.00482641581976,8.93256930118925,9.68185453543024,6.30041431852163,9.09150902163567,6.57231262233924,7.71449124517814,6.12661715482012,7.48756475774697,7.3221847677474,7.46289221376788,6.10794851571897,7.01273586214463,5.90706704561904
"YXLD_at",11.4003959888083,11.672586278311,12.869957354667,13.1780295458969,10.7997444752375,13.4125612249102,8.93209346254133,11.2058382414579,12.0468558710521,10.4285607430288,11.0016085101051,12.1432593938787,10.2130261496759,11.3950357446056,12.1518345990308,10.9938287166213,11.9069895657335,11.5001255616482,10.4788276982763,11.4503028130977,11.3479343728182,10.2233821689359,10.9525052997074,11.2395293979004,9.9594742205555,9.91449093623204,10.1354359307173,10.7015310661723,11.513736210898,10.8240680909747,11.5255576540262,10.6651010549042,10.9312359043265,10.2949444766891,10.3360998526776,10.3794624361739,9.75058490973823,10.919632189414,10.2475341491685,9.77416463808141,10.885850752289,10.2287219737754,10.636060979535,12.3245707212115,12.7148409014427,10.9416046824008,12.9793586909663,10.1382431296477,12.2280349878994,10.3664735142641,13.7171892713918,10.915227024733,13.0148402879483,10.7440123201486,11.5220517795069,10.8510053144292,11.3864544437243,11.2407677118971,12.5619833059295,11.0053580456099,12.3896925288399,10.8336749265403,12.1458664384573,9.51279132225842,12.5717748208629,10.5864576689684,12.7312181715164,11.0489112855091,12.4887696326211,11.3135717403761,12.9713384511208
"YCGN_at",9.0307904095826,9.01622418540131,10.8164952404941,10.8591353576846,7.75484753651534,8.2926347796642,8.15743045619181,10.1892525273857,10.2007403825568,7.84672067321366,8.00095698859975,9.28830043262087,9.41016290650156,10.2539063985057,9.70501829912178,8.61944865537144,8.58489903060096,11.202494138435,7.71467645957655,8.37570160351911,10.7987332591398,7.79652915740191,8.64897668579579,7.81470802866497,8.15100936000775,7.87107036339038,8.08587111050318,8.18184755049304,10.5687786507791,7.89694154074877,9.91415468156414,8.21176760297931,10.6500481928035,7.58709102063344,8.10999331156605,9.45260957534024,7.90722561780558,8.07143840357872,9.76418031614308,8.11906100450651,7.43529484671975,10.4202784758446,7.92987906190162,10.2895351769345,10.4998513202553,7.6128092374356,9.77600257407571,7.79500487913362,9.08770071863189,7.81532472189261,8.10374002036625,7.81081368934618,8.72624496069362,8.44893498839041,7.87665272078591,8.55315711969724,7.85885890857567,8.40712279227378,7.89983897940188,8.02774380293877,7.73598188488801,8.20892315214975,8.43891980196908,7.85591904471101,8.10460692188491,7.69758908956897,8.72528872750401,8.04227379976491,8.21057868057668,8.04722017296544,8.39571246404682
"ACOB_at",11.5288670283516,10.0460791677316,9.26464026978729,9.48388035551746,10.953271720683,8.26633082479166,9.03172417403732,10.5422549355556,9.73795049129063,9.96908799379954,9.57240674094357,9.18453162017329,10.8477806742572,10.9426766720612,9.69725785576651,11.6902742716429,9.73123262921893,10.0237951433164,11.5643585482841,9.66558915187706,11.05718220748,11.6463978080506,9.45763049646973,8.35311488886879,10.1374161342531,9.52825969891,10.7372029198118,9.14330238583368,10.1332047423366,9.59146615238321,8.63512467353232,9.3533747096031,10.2513614145776,9.39963733151176,10.2150883908299,10.9803818397326,9.52098988402755,10.006244855773,9.81107983222121,8.08505153108124,9.84044891664463,10.8750562215814,11.4937177134057,10.1358560049617,10.2743943938169,10.3999824932724,8.20883744185101,10.3585113322487,8.63343708144131,9.71091314699355,8.22412753680821,10.592854721801,8.12356452720172,11.5672998399495,8.03945128372441,11.1294000062875,8.98441551645957,10.7322684450325,9.53433174051856,10.9405910333211,9.4644702750835,11.5996623062414,8.61408879835603,9.14039629235805,8.28935575915126,9.09869756909375,8.18531714188196,9.38045188638485,8.76897344153145,10.6373003131239,8.61016692708081
"YXLF_at",10.5234222374309,10.9304254539603,12.067483843525,12.351663500663,9.71402867891088,12.6448289371831,8.84025223489622,10.8080148425224,11.6182671348145,9.77837164474732,10.3714711227184,11.4004095152855,9.86318758332198,10.8152991037404,11.53462483755,10.4683410052524,11.3417167711773,10.9031911980879,9.90812684020278,11.0346206023167,10.8848081208816,9.69293561211646,10.0491712127353,10.6606813925603,9.18170734569807,8.88713279344588,9.60309040811681,9.90814138362871,10.7975735670113,10.154281011564,10.6768231816248,10.2875467080451,10.4380745562112,9.89723171978698,9.89223162341971,9.61199453326411,9.41220766697084,10.3516803679106,9.79355153036172,9.29810720461774,10.4418561101143,9.77651576033542,9.94848562394846,11.4809851602713,11.9473326396452,10.3706298548008,12.3736293374915,9.39940643038947,11.5567368305483,9.34376147607485,13.0640389371006,10.1059631360541,12.4393900403687,10.2525361663873,10.3404243980253,10.5757938216967,10.5301971119305,10.9740921033418,12.0175773484853,10.3804111357086,11.9054702594843,10.2159475791238,11.4002917932373,8.66642707540699,11.9073848856258,9.70142547945345,12.1173302489546,10.7308242471795,11.7800258361259,10.9624093948201,12.6568268670868
"YXLE_at",10.6926727361101,11.0549886698727,11.9300897548903,12.200469743305,9.5628867965478,12.4499678554709,8.46761342116063,10.4063449845717,11.2866542091425,9.49917016633195,10.0255218291541,10.9262706619854,9.53756640286908,10.64569882329,11.2652049958635,10.2353756522886,11.0901406915378,10.7435382978187,9.47771469070731,10.5584433884851,10.5134400907012,9.50313391976115,9.98707450365946,10.2949616912397,9.04338904595694,9.0908252593922,9.11315347430761,9.50347168683939,10.7025772870297,9.94930586953716,10.5453394889361,10.0647421069394,9.95136475343433,9.60761757764985,9.55761810807052,9.34627223984961,8.85559787906506,10.0917981508519,9.46754839434738,8.59081414470235,10.1170337834738,9.38681389188614,9.71649120776846,11.19625740224,11.5421901801068,9.94650013059546,11.8704868846224,9.28018918501865,11.0888195667301,9.73001754663088,12.728642816267,9.74875262797541,11.9740906579225,9.92838235986057,9.90695455430564,10.3601907616966,10.4972846617583,10.6518493388351,11.8010523815475,10.1419747016803,11.8520601540634,9.69293359194841,11.2332322379947,8.52809501301603,11.5380125602721,9.72724040871841,11.7447760095988,10.5283787405819,11.496680358773,10.8267836146187,12.5719359016026
"YXLC_at",11.3418751214432,11.6084160366943,12.8437997222634,13.1166095533194,10.5501582223705,13.1926738732206,9.39652083201661,11.1730532890929,11.8018037312186,10.2022698531108,10.6977022933839,11.6952289075432,10.4733722977881,11.4631657779675,11.948720898781,10.817271524901,11.7551149431181,11.3234187449157,10.3085713268598,11.3005813784685,11.3657052131394,10.1703686452464,10.7443902466139,11.143857132555,9.48650728381081,9.68948998830068,9.50258226027695,10.329269046186,11.2786795509105,10.5409556036673,10.9676168944284,10.3120048519831,10.3793219122797,10.155830466395,9.98370247332201,10.3413086403276,9.83615482754841,10.6490248083306,10.0851815084964,9.55956353051817,10.6802491644902,9.93553589587125,10.5391487540601,12.2264519315931,12.5100524773651,10.6870061196111,12.8142672991368,10.2600805606866,12.0482492128493,10.1689772298378,13.5140871715661,10.6213305887298,12.8879280179233,10.5020321304447,10.8892811951391,10.8333865428111,11.4677320913806,11.2878450636896,12.4902492548834,10.9418002836324,12.3629170034678,10.2946632247346,11.9200459822043,9.94130840629457,12.1870295928661,10.313056354704,12.5431904023217,10.7931866435587,12.0371564582442,11.0390842705993,12.6571521520951
"NDK_at",10.0176645965595,10.2721377303461,10.3426032900585,10.1525692133376,9.07027055887792,8.69865321889838,8.79683957043899,10.3043747556823,9.71242453510634,8.75906312247492,8.68105836979353,8.99071508938444,9.9969328738218,10.0870635713023,9.33491879169086,10.2306691875042,10.3303202730066,10.8717712668959,9.08550939507117,10.1219847919829,10.1693609738408,9.42928544179482,9.37422088959367,8.89945750662249,9.57939312454707,9.45452034277905,10.1932017756473,9.56520837095887,10.4551553773845,9.99822118741201,10.4227276339419,10.1590447360479,10.868105655494,7.50626387584347,6.47568924178316,7.60880745984663,7.55968402225421,7.64304591633519,7.99368273163656,7.19682301873035,7.52284270485205,8.57128170321208,9.66931051250155,9.24923980736784,10.0136979078017,9.29197043515766,9.74501606407835,9.23266250119777,8.62038108316805,7.43454382233327,7.56863595273545,9.09110162246281,8.65058179005606,9.23680011343226,8.48339201665605,9.45733131984344,7.75862930708012,9.1224575856145,8.93133174512343,9.59564631626848,9.46990485074152,9.66559756825751,8.82185508331344,7.97458437151625,7.95654738800026,7.66343359702513,8.25825297137248,8.39345618967274,7.9009292152126,8.75530462364465,7.76181389043976
"YQGN-P_i_at",8.82821786868917,9.23928109514777,9.17669937621862,9.01885959302434,6.90390562731585,7.37473687157028,5.64433943886735,8.45360890757606,6.98785573561184,7.56232660968023,6.75375181447597,6.38695357351335,7.41044276622762,8.15638913236381,6.50475330860089,8.94123963637055,8.83089345699765,7.42328928052842,7.69714196099131,7.99202203692112,6.53885251745064,6.90604943174681,6.33122373409247,6.59640091106144,7.75037782874007,7.77727330465642,8.81362937400539,7.86135313002671,8.05890400190449,8.84977051604072,7.94301911745533,8.84285997071669,7.90488285592654,8.17295807955846,6.89634133944813,7.41520967260118,7.624790419793,8.03575677609319,7.9026691603525,6.97641909380446,7.33024491087027,8.46612942939104,7.61048444006065,6.74110855590003,7.09087509981246,7.41294484907578,7.44552934315721,6.62813167184507,6.6990215975614,5.81803014451267,5.73176405851206,7.48260086418241,6.82148828867665,8.90186061684511,6.72363210060497,9.4082168611504,6.37004172132702,9.14718090354638,8.53904663165856,9.15270844955843,9.05211445504469,8.32233189080028,6.3916402616138,6.4384609650828,7.41348382322889,6.446743957883,6.91998137107932,9.036091788474,6.11108396202191,9.08032817517587,6.73111076151584
"YORN_i_at",5.55457928388874,6.38326224305885,6.50162450639165,6.32420685398741,7.3080066690411,6.49276064353542,9.50642580471912,5.24300653627688,8.31867256346867,6.80779996207632,7.03543998970635,7.17356215145171,7.45224919501305,6.18613438996221,7.86428675834878,5.59180446819902,5.74918066453642,6.80549740850537,7.67783845519139,6.89739602188421,8.18226315354492,8.45936877794531,7.74497714233833,8.727544458303,8.37162775139571,8.14994465452351,5.64621596998006,7.28963411811542,6.39403184389607,6.24384415249963,7.8567234988166,6.22721064439261,6.60416750151662,7.80162620226663,8.51833780902192,7.95839498834656,7.81230721427615,7.39057940922824,7.82426092074752,8.01530595883927,7.85533240590196,7.22028777398103,6.33759799581565,6.05971025516803,6.06215293916325,6.28137081142188,7.01037807318264,7.83154467222561,7.46991843350966,7.29383368642817,9.10196310394674,6.57706420853152,7.35581691453425,6.53946449636018,8.49600846530624,5.53435669459626,7.91621994150997,4.82192972784729,7.30518598321343,6.01973834304408,7.85644230634873,5.91020521265838,6.8850740468319,7.8886194472307,6.95883029038173,7.48618938506053,7.357642143655,5.21485186230805,7.10050761038747,5.35302857784651,6.78728064397487
